Date,Open,High,Low,Close,Adj Close,Volume
2019-05-29,868.599976,873.200012,854.400024,864.000000,864.000000,4402640
2019-05-30,865.599976,873.400024,865.599976,870.400024,870.400024,3845210
2019-05-31,863.400024,863.799988,849.000000,860.000000,860.000000,4257488
2019-06-03,853.599976,869.200012,844.400024,867.400024,867.400024,3490450
2019-06-04,863.400024,882.799988,859.400024,879.000000,879.000000,4642271
2019-06-05,878.599976,891.799988,878.000000,883.000000,883.000000,3585204
2019-06-06,888.200012,902.200012,885.799988,894.000000,894.000000,3776070
2019-06-07,897.000000,911.799988,893.599976,909.400024,909.400024,3731466
2019-06-10,911.799988,913.200012,896.799988,900.200012,900.200012,5153096
2019-06-11,901.400024,913.200012,900.000000,902.000000,902.000000,4197174
2019-06-12,894.200012,899.000000,886.200012,893.599976,893.599976,9871567
2019-06-13,893.400024,900.200012,890.200012,897.000000,897.000000,5909696
2019-06-14,894.400024,902.400024,888.799988,891.799988,891.799988,3506381
2019-06-17,896.599976,910.400024,893.200012,907.000000,907.000000,4719082
2019-06-18,907.799988,930.200012,906.000000,923.799988,923.799988,3994636
2019-06-19,921.799988,925.599976,906.200012,908.400024,908.400024,5613692
2019-06-20,910.799988,920.799988,909.200012,913.000000,913.000000,2454076
2019-06-21,912.000000,913.000000,876.799988,882.000000,882.000000,15311751
2019-06-24,882.400024,901.000000,882.400024,887.000000,887.000000,3504643
2019-06-25,882.000000,884.799988,874.200012,874.200012,874.200012,3837282
2019-06-26,871.000000,874.599976,850.200012,850.200012,850.200012,8247510
2019-06-27,851.599976,854.599976,837.599976,844.200012,844.200012,6850371
2019-06-28,844.000000,846.599976,833.599976,840.400024,840.400024,5823878
2019-07-01,849.400024,858.599976,847.000000,857.400024,857.400024,4922208
2019-07-02,860.400024,868.200012,850.799988,857.799988,857.799988,4009626
2019-07-03,858.599976,880.400024,858.599976,873.599976,873.599976,3004697
2019-07-04,872.599976,875.000000,868.400024,872.599976,872.599976,2779425
2019-07-05,869.200012,873.799988,859.000000,863.799988,863.799988,3392201
2019-07-08,866.000000,866.799988,851.400024,853.200012,853.200012,3504548
2019-07-09,851.400024,857.400024,848.599976,855.000000,855.000000,2966614
2019-07-10,856.000000,861.200012,845.599976,845.599976,845.599976,4104874
2019-07-11,847.200012,848.799988,837.200012,846.799988,846.799988,1586297
