Date,Open,High,Low,Close,Adj Close,Volume
2018-08-13,1788.000000,1791.500000,1769.000000,1784.000000,1729.875488,5430029
2018-08-14,1786.000000,1790.500000,1741.500000,1751.500000,1698.361450,4763271
2018-08-15,1758.500000,1761.500000,1696.500000,1703.500000,1651.817749,6542310
2018-08-16,1713.500000,1737.000000,1708.500000,1734.000000,1681.392334,4823478
2018-08-17,1732.500000,1738.500000,1705.500000,1719.000000,1666.847412,3080196
2018-08-20,1720.000000,1737.000000,1714.000000,1731.000000,1678.483521,3536437
2018-08-21,1727.000000,1743.000000,1717.500000,1742.000000,1689.149780,4578418
2018-08-22,1735.000000,1758.000000,1728.500000,1751.000000,1697.876709,5299865
2018-08-23,1737.500000,1737.500000,1725.500000,1731.500000,1694.129272,9133727
2018-08-24,1732.000000,1745.500000,1729.000000,1735.000000,1697.553711,2019993
2018-08-28,1769.500000,1769.500000,1743.000000,1759.500000,1721.525024,5907246
2018-08-29,1762.000000,1778.000000,1740.000000,1745.000000,1707.337891,3431508
2018-08-30,1752.000000,1757.500000,1737.500000,1738.000000,1700.489014,4010151
2018-08-31,1733.000000,1750.000000,1731.500000,1735.000000,1697.553711,6089876
2018-09-03,1738.500000,1758.500000,1738.500000,1749.500000,1711.740845,2791612
2018-09-04,1755.500000,1762.500000,1725.500000,1727.500000,1690.215698,4802624
2018-09-05,1720.500000,1726.500000,1705.500000,1710.500000,1673.582520,3993381
2018-09-06,1704.000000,1722.500000,1697.500000,1700.500000,1663.798340,4791184
2018-09-07,1708.000000,1708.000000,1669.000000,1681.000000,1644.719238,5426244
2018-09-10,1684.000000,1698.500000,1670.000000,1688.500000,1652.057373,3293466
2018-09-11,1690.500000,1691.500000,1658.000000,1679.500000,1643.251587,4504429
2018-09-12,1687.000000,1688.000000,1671.000000,1679.500000,1643.251587,5274222
2018-09-13,1684.000000,1694.500000,1678.000000,1693.500000,1656.949463,5061887
2018-09-14,1702.000000,1711.500000,1693.500000,1705.500000,1668.690430,4336208
2018-09-17,1698.000000,1706.500000,1678.500000,1681.000000,1644.719238,5238709
2018-09-18,1686.000000,1689.000000,1662.500000,1664.000000,1628.086182,6121683
2018-09-19,1672.000000,1725.500000,1670.000000,1725.500000,1688.258789,8010239
2018-09-20,1728.500000,1766.000000,1727.000000,1763.500000,1725.438599,6186803
2018-09-21,1770.500000,1814.500000,1770.500000,1814.500000,1775.337891,12217006
2018-09-24,1808.000000,1819.500000,1796.500000,1800.000000,1761.150879,5654777
2018-09-25,1799.000000,1812.000000,1796.500000,1801.000000,1762.129272,3256297
2018-09-26,1802.000000,1814.000000,1796.000000,1805.000000,1766.042969,4992766
2018-09-27,1791.000000,1808.000000,1773.500000,1797.000000,1758.215576,8096037
2018-09-28,1781.500000,1793.000000,1744.000000,1759.500000,1721.525024,6807987
2018-10-01,1755.000000,1762.000000,1733.500000,1745.000000,1707.337891,6004741
2018-10-02,1730.000000,1730.000000,1701.500000,1713.500000,1676.517822,6022643
2018-10-03,1718.000000,1735.500000,1712.500000,1730.000000,1692.661743,4286896
2018-10-04,1737.500000,1745.500000,1723.500000,1726.000000,1688.748047,3981180
2018-10-05,1720.500000,1720.500000,1694.500000,1695.000000,1658.417114,4561127
2018-10-08,1697.000000,1702.500000,1667.500000,1667.500000,1631.510620,5020161
2018-10-09,1669.500000,1679.500000,1651.000000,1663.500000,1627.596924,4943702
2018-10-10,1668.500000,1685.000000,1646.000000,1646.000000,1610.474609,5859677
2018-10-11,1612.500000,1616.000000,1580.500000,1582.000000,1547.855957,11195022
2018-10-12,1609.500000,1610.000000,1585.000000,1587.500000,1553.237183,6839004
2018-10-15,1581.500000,1587.000000,1561.500000,1568.500000,1534.647339,6355267
2018-10-16,1569.000000,1572.000000,1553.000000,1558.500000,1524.863159,10390573
2018-10-17,1567.500000,1574.000000,1547.000000,1555.500000,1521.927856,5326519
2018-10-18,1549.500000,1556.500000,1526.000000,1527.500000,1494.532227,6502741
2018-10-19,1530.000000,1534.500000,1492.500000,1499.500000,1467.136475,14377285
2018-10-22,1521.500000,1534.000000,1504.500000,1505.000000,1472.517822,10055288
2018-10-23,1485.000000,1512.000000,1478.500000,1505.000000,1472.517822,9341509
2018-10-24,1513.000000,1518.000000,1494.000000,1495.000000,1462.733643,5615305
2018-10-25,1483.500000,1512.000000,1479.000000,1506.500000,1473.985474,6880460
2018-10-26,1487.000000,1498.500000,1456.000000,1496.500000,1464.201294,6749668
2018-10-29,1505.000000,1556.500000,1500.500000,1527.000000,1494.042969,7101195
2018-10-30,1535.000000,1536.500000,1504.500000,1526.000000,1493.064575,3855826
2018-10-31,1547.500000,1583.000000,1546.500000,1570.500000,1536.604126,8827908
2018-11-01,1564.000000,1593.500000,1549.500000,1567.000000,1533.179688,5979358
2018-11-02,1597.000000,1652.000000,1597.000000,1615.500000,1580.632935,10646841
2018-11-05,1617.000000,1617.000000,1585.000000,1591.000000,1556.661743,4451921
2018-11-06,1596.500000,1597.000000,1556.000000,1575.500000,1541.496216,4537556
2018-11-07,1589.000000,1600.000000,1580.000000,1590.500000,1556.172485,4459429
2018-11-08,1607.000000,1614.000000,1592.000000,1610.000000,1575.251587,5829735
2018-11-09,1606.500000,1615.000000,1587.500000,1604.000000,1569.381104,6068229
2018-11-12,1616.000000,1620.000000,1589.000000,1590.000000,1555.683228,4166317
2018-11-13,1595.500000,1621.000000,1590.000000,1616.000000,1581.122070,7171125
2018-11-14,1617.500000,1649.500000,1595.000000,1613.000000,1578.186890,8131007
2018-11-15,1622.500000,1643.500000,1567.500000,1592.000000,1557.640137,7150328
2018-11-16,1601.500000,1617.500000,1553.000000,1557.500000,1523.884766,5923962
2018-11-19,1558.500000,1580.500000,1553.000000,1566.500000,1532.690430,6182363
2018-11-20,1553.000000,1555.000000,1511.000000,1523.500000,1490.618530,6281127
2018-11-21,1544.500000,1557.500000,1524.000000,1555.500000,1521.927856,4494628
2018-11-22,1547.500000,1548.500000,1507.500000,1511.500000,1478.877563,4549529
2018-11-23,1509.000000,1531.000000,1501.500000,1518.500000,1485.726440,3975048
2018-11-26,1542.000000,1582.000000,1535.500000,1575.000000,1541.007080,6519348
2018-11-27,1575.000000,1583.500000,1540.500000,1553.500000,1519.971069,5250099
2018-11-28,1556.500000,1564.000000,1538.000000,1550.000000,1516.546631,4310200
2018-11-29,1564.500000,1570.500000,1548.500000,1548.500000,1515.078979,4829109
2018-11-30,1545.500000,1548.000000,1527.500000,1540.500000,1507.251587,8473331
2018-12-03,1575.500000,1621.000000,1562.000000,1568.000000,1534.158081,6858787
2018-12-04,1566.500000,1576.000000,1541.500000,1546.500000,1513.122192,4602060
2018-12-05,1530.000000,1535.000000,1499.000000,1504.500000,1472.028564,7919514
2018-12-06,1490.500000,1491.500000,1384.000000,1410.000000,1379.568237,15346158
2018-12-07,1420.000000,1457.500000,1420.000000,1422.500000,1391.798462,8662952
2018-12-10,1422.000000,1438.500000,1407.000000,1407.000000,1376.632935,7878405
2018-12-11,1420.500000,1432.000000,1386.000000,1412.500000,1382.014282,5831597
2018-12-12,1397.500000,1443.000000,1393.000000,1434.500000,1403.539429,7031905
2018-12-13,1430.500000,1448.500000,1420.500000,1426.500000,1395.712036,4136047
2018-12-14,1411.000000,1417.000000,1386.000000,1415.500000,1384.949463,5205705
2018-12-17,1419.500000,1419.500000,1390.000000,1394.000000,1363.913574,5376937
2018-12-18,1395.500000,1427.000000,1378.500000,1388.000000,1358.042969,5818425
2018-12-19,1386.500000,1416.000000,1382.000000,1408.000000,1377.611328,7431532
2018-12-20,1384.500000,1418.000000,1372.500000,1399.000000,1368.805664,6829355
2018-12-21,1397.000000,1411.500000,1350.500000,1360.000000,1330.647339,14231537
2018-12-24,1350.000000,1377.000000,1343.500000,1368.000000,1338.474731,1510445
2018-12-27,1385.000000,1390.500000,1325.000000,1344.000000,1314.992676,4452315
2018-12-28,1354.000000,1397.500000,1342.500000,1389.500000,1359.510620,5078237
2018-12-31,1401.500000,1415.000000,1387.000000,1402.000000,1371.740845,2354123
2019-01-02,1387.500000,1387.500000,1347.000000,1373.000000,1343.366699,5984352
2019-01-03,1359.500000,1375.000000,1335.000000,1340.000000,1311.078979,9167971
2019-01-04,1357.000000,1392.500000,1356.500000,1384.000000,1354.129395,6861258
2019-01-07,1390.000000,1409.000000,1383.500000,1394.500000,1364.402710,11541132
2019-01-08,1395.000000,1435.000000,1395.000000,1425.500000,1394.733643,5172506
2019-01-09,1434.500000,1451.000000,1401.000000,1429.500000,1398.647339,6171766
2019-01-10,1425.000000,1452.000000,1410.500000,1449.500000,1418.215698,3459352
2019-01-11,1459.500000,1476.500000,1443.500000,1447.000000,1415.769653,4819145
2019-01-14,1445.500000,1445.500000,1421.000000,1440.500000,1409.409912,4310274
2019-01-15,1469.000000,1469.500000,1433.000000,1449.000000,1417.726440,3966494
2019-01-16,1449.500000,1474.500000,1449.000000,1467.000000,1435.338013,4612008
2019-01-17,1456.500000,1456.500000,1425.000000,1449.000000,1417.726440,3537557
2019-01-18,1461.500000,1517.000000,1461.500000,1503.000000,1470.561035,7064041
2019-01-21,1504.500000,1511.500000,1496.500000,1503.000000,1470.561035,2837831
2019-01-22,1494.500000,1507.500000,1484.500000,1502.000000,1469.582520,3649343
2019-01-23,1500.000000,1502.500000,1484.000000,1487.500000,1455.395508,6238170
2019-01-24,1489.500000,1502.500000,1479.000000,1497.500000,1465.179688,4222323
2019-01-25,1501.500000,1510.000000,1497.500000,1505.000000,1472.517822,3234988
2019-01-28,1499.500000,1509.000000,1479.000000,1486.000000,1453.927856,3918858
2019-01-29,1494.000000,1496.500000,1473.000000,1481.000000,1449.035767,6161883
2019-01-30,1486.000000,1506.500000,1469.000000,1494.000000,1461.755249,3857740
2019-01-31,1494.000000,1517.000000,1473.500000,1485.500000,1453.438721,6799629
2019-02-01,1488.500000,1515.000000,1480.500000,1512.500000,1479.855957,4398716
2019-02-04,1508.000000,1516.000000,1500.000000,1514.000000,1481.323608,5402023
2019-02-05,1510.500000,1541.000000,1497.500000,1537.500000,1504.316406,4379454
2019-02-06,1530.000000,1552.000000,1523.500000,1548.000000,1514.589722,3617697
2019-02-07,1547.000000,1550.500000,1518.500000,1518.500000,1485.726440,4650608
2019-02-08,1515.000000,1520.500000,1475.500000,1478.000000,1446.100586,5767109
2019-02-11,1493.500000,1511.500000,1484.000000,1510.000000,1477.409912,4935440
2019-02-12,1527.500000,1536.000000,1513.000000,1520.000000,1487.194092,4001533
2019-02-13,1538.000000,1546.000000,1521.500000,1537.500000,1504.316406,7848317
2019-02-14,1538.000000,1547.000000,1516.500000,1517.000000,1484.258789,4648901
2019-02-15,1520.500000,1545.500000,1499.500000,1532.500000,1499.424316,4602453
2019-02-18,1533.500000,1539.500000,1529.500000,1533.000000,1499.913452,1928705
2019-02-19,1526.000000,1536.000000,1511.500000,1521.000000,1488.172485,3287605
2019-02-20,1529.500000,1542.500000,1522.000000,1536.000000,1502.848755,3060462
2019-02-21,1540.000000,1540.000000,1523.000000,1530.000000,1496.978271,3275531
2019-02-22,1535.000000,1551.000000,1529.500000,1535.000000,1501.870361,3912429
2019-02-25,1546.000000,1588.000000,1543.000000,1583.000000,1548.834351,5359385
2019-02-26,1571.000000,1582.500000,1554.500000,1578.000000,1543.942261,7503543
2019-02-27,1564.000000,1575.000000,1559.000000,1572.500000,1538.561035,3585164
2019-02-28,1563.000000,1594.000000,1556.500000,1590.000000,1555.683228,5190899
2019-03-01,1604.500000,1623.500000,1596.000000,1606.000000,1571.338013,4628914
2019-03-04,1617.000000,1634.000000,1610.500000,1619.500000,1584.546631,4875893
2019-03-05,1619.000000,1637.500000,1615.000000,1626.000000,1590.906250,4853876
2019-03-06,1612.500000,1614.500000,1591.500000,1607.000000,1572.316406,4598499
2019-03-07,1605.000000,1605.000000,1552.500000,1559.500000,1525.841553,6172894
2019-03-08,1541.000000,1541.000000,1511.000000,1517.500000,1484.748047,8193760
2019-03-11,1534.000000,1545.500000,1529.000000,1536.000000,1502.848755,4205815
2019-03-12,1540.000000,1545.000000,1520.500000,1530.000000,1496.978271,5167677
2019-03-13,1530.000000,1553.000000,1508.000000,1547.500000,1514.100586,6269750
2019-03-14,1545.000000,1599.500000,1545.000000,1583.500000,1549.323608,7017088
2019-03-15,1587.000000,1629.000000,1581.500000,1624.500000,1589.438721,10003161
2019-03-18,1630.000000,1644.000000,1626.000000,1634.500000,1599.222900,4263425
2019-03-19,1629.500000,1642.500000,1622.500000,1626.500000,1591.395508,4033013
2019-03-20,1622.000000,1636.000000,1611.000000,1612.000000,1577.208496,4639086
2019-03-21,1600.500000,1619.000000,1589.500000,1612.000000,1577.208496,4805634
2019-03-22,1613.000000,1617.500000,1553.000000,1559.500000,1525.841553,5218381
2019-03-25,1547.000000,1560.000000,1536.000000,1544.000000,1510.676147,4616445
2019-03-26,1550.000000,1552.000000,1533.500000,1546.000000,1512.632935,3830734
2019-03-27,1552.500000,1571.000000,1540.000000,1560.500000,1526.819946,3803030
2019-03-28,1538.000000,1542.000000,1513.000000,1525.000000,1525.000000,4665682
2019-03-29,1542.000000,1551.500000,1533.000000,1537.500000,1537.500000,6738208
2019-04-01,1550.000000,1573.500000,1550.000000,1557.000000,1557.000000,6026775
2019-04-02,1564.000000,1613.000000,1564.000000,1605.500000,1605.500000,7243633
2019-04-03,1617.500000,1652.000000,1614.500000,1642.500000,1642.500000,7577327
2019-04-04,1639.500000,1642.000000,1625.500000,1636.500000,1636.500000,6857410
2019-04-05,1633.500000,1692.000000,1633.500000,1680.500000,1680.500000,8004552
2019-04-08,1672.500000,1678.000000,1659.000000,1663.000000,1663.000000,4919512
2019-04-09,1657.000000,1693.500000,1653.000000,1659.500000,1659.500000,4869580
2019-04-10,1667.500000,1668.000000,1647.500000,1649.000000,1649.000000,4472763
2019-04-11,1647.500000,1673.000000,1646.500000,1670.000000,1670.000000,3963370
2019-04-12,1677.000000,1680.000000,1659.500000,1672.000000,1672.000000,4317248
2019-04-15,1677.500000,1704.500000,1673.000000,1702.000000,1702.000000,6299467
2019-04-16,1704.000000,1748.500000,1702.000000,1748.500000,1748.500000,6592831
2019-04-17,1750.000000,1784.500000,1744.500000,1776.500000,1776.500000,7009492
2019-04-18,1760.000000,1783.500000,1760.000000,1780.000000,1780.000000,4737776
2019-04-23,1780.000000,1789.500000,1773.500000,1789.000000,1789.000000,6374740
2019-04-24,1779.000000,1787.000000,1758.000000,1765.000000,1765.000000,4878041
2019-04-25,1756.000000,1760.000000,1733.500000,1749.500000,1749.500000,4349966
2019-04-26,1751.500000,1754.500000,1736.000000,1744.000000,1744.000000,6655718
2019-04-29,1754.000000,1760.500000,1740.000000,1751.000000,1751.000000,4696591
2019-04-30,1749.500000,1758.500000,1732.500000,1735.000000,1735.000000,3865383
2019-05-01,1753.000000,1764.500000,1736.000000,1744.000000,1744.000000,8092955
2019-05-02,1724.000000,1757.500000,1722.000000,1742.000000,1742.000000,2600270
2019-05-03,1743.000000,1748.000000,1733.000000,1738.500000,1738.500000,2203663
2019-05-07,1731.000000,1734.000000,1668.500000,1675.000000,1675.000000,6129658
2019-05-08,1671.500000,1676.000000,1641.500000,1659.000000,1659.000000,10084820
2019-05-09,1637.000000,1644.000000,1606.500000,1610.500000,1610.500000,6022014
2019-05-10,1630.000000,1640.500000,1599.000000,1612.000000,1612.000000,6032028
2019-05-13,1618.000000,1618.000000,1584.000000,1590.500000,1590.500000,4603250
2019-05-14,1602.000000,1618.000000,1597.000000,1618.000000,1618.000000,5133481
2019-05-15,1631.500000,1637.000000,1590.500000,1629.000000,1629.000000,3594757
2019-05-16,1626.500000,1684.000000,1609.500000,1677.000000,1677.000000,6442595
2019-05-17,1666.000000,1673.000000,1653.500000,1665.000000,1665.000000,5593263
2019-05-20,1669.500000,1669.500000,1623.500000,1638.500000,1638.500000,4066347
2019-05-21,1654.000000,1671.500000,1643.500000,1649.000000,1649.000000,2991395
2019-05-22,1659.500000,1662.500000,1632.500000,1642.000000,1642.000000,2889097
2019-05-23,1633.500000,1635.500000,1577.500000,1580.000000,1580.000000,6501827
2019-05-24,1596.000000,1603.000000,1589.000000,1594.000000,1594.000000,4450440
2019-05-28,1598.000000,1618.000000,1578.500000,1605.500000,1605.500000,5722941
2019-05-29,1588.000000,1600.500000,1580.500000,1596.500000,1596.500000,3952494
2019-05-30,1600.500000,1622.500000,1593.500000,1616.500000,1616.500000,3203535
2019-05-31,1593.500000,1597.000000,1571.000000,1577.500000,1577.500000,5523523
2019-06-03,1567.000000,1570.500000,1541.500000,1554.000000,1554.000000,4470320
2019-06-04,1555.500000,1608.000000,1546.000000,1601.000000,1601.000000,4580425
2019-06-05,1603.000000,1623.500000,1595.000000,1607.500000,1607.500000,5478616
2019-06-06,1612.500000,1628.500000,1604.000000,1612.500000,1612.500000,3822911
2019-06-07,1614.500000,1627.000000,1614.500000,1624.000000,1624.000000,3325120
2019-06-10,1653.000000,1653.500000,1623.000000,1635.500000,1635.500000,2721948
2019-06-11,1642.500000,1658.500000,1636.000000,1641.500000,1641.500000,3677621
2019-06-12,1633.500000,1637.000000,1610.500000,1617.000000,1617.000000,4482585
2019-06-13,1613.500000,1628.500000,1607.500000,1624.500000,1624.500000,2540070
2019-06-14,1618.000000,1618.000000,1597.000000,1601.500000,1601.500000,4349983
2019-06-17,1603.000000,1624.000000,1600.500000,1618.500000,1618.500000,3191813
2019-06-18,1618.000000,1671.000000,1606.500000,1661.000000,1661.000000,6054224
2019-06-19,1669.000000,1696.500000,1667.000000,1668.500000,1668.500000,6133541
2019-06-20,1677.000000,1700.000000,1676.000000,1680.500000,1680.500000,5196411
2019-06-21,1685.500000,1721.500000,1685.000000,1698.000000,1698.000000,12371796
2019-06-24,1692.000000,1700.500000,1675.000000,1684.000000,1684.000000,2720667
2019-06-25,1672.000000,1687.000000,1667.000000,1682.000000,1682.000000,11108787
2019-06-26,1675.500000,1699.000000,1671.500000,1679.000000,1679.000000,5524025
2019-06-27,1684.000000,1701.000000,1673.000000,1695.500000,1695.500000,4588912
2019-06-28,1688.500000,1718.000000,1688.500000,1716.000000,1716.000000,3872777
2019-07-01,1735.000000,1757.500000,1734.500000,1735.000000,1735.000000,4156121
2019-07-02,1755.000000,1763.000000,1735.000000,1753.500000,1753.500000,4031274
2019-07-03,1765.000000,1773.000000,1754.000000,1768.000000,1768.000000,2980688
2019-07-04,1773.000000,1792.000000,1771.500000,1790.000000,1790.000000,3038902
2019-07-05,1795.000000,1795.000000,1762.500000,1769.500000,1769.500000,5339493
2019-07-08,1757.500000,1781.500000,1746.500000,1769.000000,1769.000000,4702595
2019-07-09,1768.000000,1768.000000,1746.000000,1755.500000,1755.500000,4144136
2019-07-10,1758.500000,1760.000000,1725.000000,1727.000000,1727.000000,4170287
2019-07-11,1733.000000,1733.000000,1712.500000,1723.500000,1723.500000,1225619
