Date,Open,High,Low,Close,Adj Close,Volume
24/08/2018,107.669998,108.559998,107.559998,108.400002,107.078369,17234000
27/08/2018,109.269997,109.639999,108.510002,109.599998,108.263733,19662300
28/08/2018,109.940002,110.5,109.790001,110.260002,108.91568,19151500
29/08/2018,110.449997,112.029999,110.269997,112.019997,110.654228,20818000
30/08/2018,111.669998,112.610001,111.440002,111.949997,110.585075,22798700
31/08/2018,111.690002,112.779999,111.519997,112.330002,110.960449,23222700
04/09/2018,110.849998,111.959999,110.220001,111.709999,110.348,22634600
05/09/2018,111.010002,111.419998,108.099998,108.489998,107.167267,32872400
06/09/2018,108.25,108.989998,107.510002,108.739998,107.414215,23477600
07/09/2018,108.230003,108.720001,107.230003,108.209999,106.890678,22498600
10/09/2018,108.839996,109.639999,108.360001,109.379997,108.04641,20727900
11/09/2018,108.900002,111.589996,108.889999,111.239998,109.883736,24301800
12/09/2018,111.43,111.849998,110.510002,111.709999,110.348,18891100
13/09/2018,112.120003,113.730003,112.120003,112.910004,111.533379,26055600
14/09/2018,113.360001,113.730003,112.440002,113.370003,111.987762,19122300
17/09/2018,113.690002,113.699997,111.860001,112.139999,110.772758,20736500
18/09/2018,112.190002,113.699997,111.720001,113.209999,111.829712,22170900
19/09/2018,113.050003,113.32,111.040001,111.699997,110.33812,21728400
20/09/2018,112.279999,113.800003,111.93,113.57,112.185326,23714500
21/09/2018,114,115.290001,113.510002,114.260002,112.866913,71229700
24/09/2018,113.029999,114.900002,112.220001,114.669998,113.271919,27334500
25/09/2018,114.800003,115.099998,113.75,114.449997,113.054596,22668000
26/09/2018,114.470001,115.059998,113.739998,113.980003,112.590332,19352000
27/09/2018,114.779999,114.910004,114.199997,114.410004,113.015083,19091300
28/09/2018,114.190002,114.57,113.68,114.370003,112.975578,21647800
01/10/2018,114.75,115.68,114.730003,115.610001,114.200455,18883100
02/10/2018,115.300003,115.839996,114.440002,115.150002,113.746071,20787200
03/10/2018,115.419998,116.18,114.93,115.169998,113.765816,16648000
04/10/2018,114.610001,114.760002,111.629997,112.790001,111.414833,34821700
05/10/2018,112.629997,113.169998,110.639999,112.129997,110.762886,29068900
08/10/2018,111.660004,112.029999,109.339996,110.849998,109.498489,29640600
09/10/2018,111.139999,113.080002,110.800003,112.260002,110.891296,26198600
10/10/2018,111.239998,111.5,105.790001,106.160004,104.865669,61376300
11/10/2018,105.349998,108.93,104.199997,105.910004,104.618721,63904300
12/10/2018,109.010002,111.239998,107.120003,109.57,108.234093,47742100
15/10/2018,108.910004,109.480003,106.949997,107.599998,106.288116,32068100
16/10/2018,109.540001,111.410004,108.949997,111,109.646667,31610200
17/10/2018,111.68,111.809998,109.550003,110.709999,109.360199,26548200
18/10/2018,110.099998,110.529999,107.830002,108.5,107.177139,32506200
19/10/2018,108.93,110.860001,108.209999,108.660004,107.33519,32785500
22/10/2018,109.32,110.540001,108.239998,109.629997,108.293358,26545600
23/10/2018,107.769997,108.970001,105.110001,108.099998,106.782021,43770400
24/10/2018,108.410004,108.489998,101.589996,102.32,101.072495,63897800
25/10/2018,106.550003,109.269997,106.150002,108.300003,106.979584,61646800
26/10/2018,105.690002,108.75,104.760002,106.959999,105.655914,55523100
29/10/2018,108.110001,108.699997,101.629997,103.849998,102.583832,55162000
30/10/2018,103.660004,104.379997,100.110001,103.730003,102.465309,65350900
31/10/2018,105.440002,108.139999,105.389999,106.809998,105.507744,51062400
01/11/2018,107.050003,107.32,105.529999,105.919998,104.628593,33384200
02/11/2018,106.480003,107.32,104.980003,106.160004,104.865669,37680200
05/11/2018,106.370003,107.739998,105.900002,107.510002,106.199211,27922100
06/11/2018,107.379997,108.839996,106.279999,107.720001,106.406654,24340200
07/11/2018,109.440002,112.239998,109.400002,111.959999,110.594955,37901700
08/11/2018,111.800003,112.209999,110.910004,111.75,110.38752,25644100
09/11/2018,110.849998,111.449997,108.760002,109.57,108.234093,32039200
12/11/2018,109.419998,109.959999,106.099998,106.870003,105.567017,33621800
13/11/2018,107.550003,108.739998,106.639999,106.940002,105.636162,35374600
14/11/2018,108.099998,108.260002,104.470001,104.970001,104.13813,39495100
15/11/2018,104.989998,107.800003,103.910004,107.279999,106.429817,38505200
16/11/2018,107.080002,108.879997,106.800003,108.290001,107.431816,33502100
19/11/2018,108.269997,108.559998,103.550003,104.620003,103.790909,44773900
20/11/2018,101.800003,102.970001,99.349998,101.709999,100.903961,64052500
21/11/2018,103.599998,104.43,102.239998,103.110001,102.29287,28130600
23/11/2018,102.169998,103.809998,102,103.07,102.253189,13823100
26/11/2018,104.790001,106.629997,104.580002,106.470001,105.626244,32336200
27/11/2018,106.269997,107.330002,105.360001,107.139999,106.290932,29124500
28/11/2018,107.889999,111.330002,107.860001,111.120003,110.239395,46788500
29/11/2018,110.330002,111.120003,109.029999,110.190002,109.316765,28123200
30/11/2018,110.699997,110.970001,109.360001,110.889999,110.011215,33665600
03/12/2018,113,113.419998,110.730003,112.089996,111.201698,34732800
04/12/2018,111.940002,112.639999,108.209999,108.519997,107.659996,45197000
06/12/2018,105.82,109.239998,105,109.190002,108.324692,49107400
07/12/2018,108.379997,109.449997,104.300003,104.82,103.989311,45044900
10/12/2018,104.800003,107.980003,103.889999,107.589996,106.737358,40801500
11/12/2018,109.800003,110.949997,107.440002,108.589996,107.729439,42381900
12/12/2018,110.889999,111.269997,109.040001,109.080002,108.215561,36183000
13/12/2018,109.580002,110.870003,108.629997,109.449997,108.582626,31333400
14/12/2018,108.25,109.260002,105.5,106.029999,105.189728,47043100
17/12/2018,105.410004,105.800003,101.709999,102.889999,102.074608,56957300
18/12/2018,103.75,104.510002,102.519997,103.970001,103.146057,49319200
19/12/2018,103.650002,106.879997,101.349998,103.690002,102.868271,68198200
20/12/2018,103.050003,104.309998,98.779999,101.510002,100.705551,70334200
21/12/2018,101.629997,103,97.459999,98.230003,97.451546,111242100
24/12/2018,97.68,97.970001,93.980003,94.129997,93.384033,43935200
26/12/2018,95.139999,100.690002,93.959999,100.559998,99.763077,51634800
27/12/2018,99.300003,101.190002,96.400002,101.18,100.378166,49498500
28/12/2018,102.089996,102.410004,99.519997,100.389999,99.594429,38196300
31/12/2018,101.290001,102.400002,100.440002,101.57,100.765076,33173800
02/01/2019,99.550003,101.75,98.940002,101.120003,100.318642,35329300
03/01/2019,100.099998,100.190002,97.199997,97.400002,96.62812,42579100
04/01/2019,99.720001,102.510002,98.93,101.93,101.122223,44060600
07/01/2019,101.639999,103.269997,100.980003,102.059998,101.25119,35656100
08/01/2019,103.040001,103.970001,101.709999,102.800003,101.985329,31514400
09/01/2019,103.860001,104.879997,103.239998,104.269997,103.443672,32280800
10/01/2019,103.220001,103.75,102.379997,103.599998,102.778984,30067600
11/01/2019,103.190002,103.440002,101.639999,102.800003,101.985329,28314200
14/01/2019,101.900002,102.870003,101.260002,102.050003,101.241272,28437100
15/01/2019,102.510002,105.050003,101.879997,105.010002,104.177811,31587600
16/01/2019,105.260002,106.260002,104.959999,105.379997,104.544876,29853900
17/01/2019,105,106.629997,104.760002,106.120003,105.279022,28393000
18/01/2019,107.459999,107.900002,105.910004,107.709999,106.856407,37427600
22/01/2019,106.75,107.099998,104.860001,105.68,104.842506,32371300
23/01/2019,106.120003,107.040001,105.339996,106.709999,105.864342,25874300
24/01/2019,106.860001,107,105.339996,106.199997,105.358376,23164800
25/01/2019,107.239998,107.879997,106.199997,107.169998,106.320686,31225600
28/01/2019,106.260002,106.480003,104.660004,105.080002,104.247253,29476700
29/01/2019,104.879997,104.970001,102.169998,102.940002,102.124214,31490500
30/01/2019,104.620003,106.379997,104.330002,106.379997,105.536957,49471900
31/01/2019,103.800003,105.220001,103.18,104.43,103.602409,55636400
01/02/2019,103.779999,104.099998,102.349998,102.779999,101.965477,35535700
04/02/2019,102.870003,105.800003,102.769997,105.739998,104.902031,31315100
05/02/2019,106.059998,107.269997,105.959999,107.220001,106.3703,27325400
06/02/2019,107,107,105.529999,106.029999,105.189728,20609800
07/02/2019,105.190002,105.589996,104.290001,105.269997,104.435745,29760700
08/02/2019,104.389999,105.779999,104.260002,105.669998,104.832581,21461100
11/02/2019,106.199997,106.580002,104.970001,105.25,104.415909,18914100
12/02/2019,106.139999,107.139999,105.480003,106.889999,106.042915,25056600
13/02/2019,107.5,107.779999,106.709999,106.809998,105.963547,18394900
14/02/2019,106.309998,107.290001,105.660004,106.900002,106.052834,21784700
15/02/2019,107.910004,108.300003,107.360001,108.220001,107.362373,26606900
19/02/2019,107.790001,108.660004,107.779999,108.169998,107.312767,18038500
20/02/2019,107.860001,107.940002,106.290001,107.150002,106.754837,21607700
21/02/2019,106.900002,109.480003,106.870003,109.410004,109.0065,29063200
22/02/2019,110.050003,111.199997,109.82,110.970001,110.560745,27763200
25/02/2019,111.760002,112.18,111.260002,111.589996,111.178452,23750600
26/02/2019,111.260002,113.239998,111.169998,112.360001,111.945618,21536700
27/02/2019,111.690002,112.360001,110.879997,112.169998,111.756317,21487100
28/02/2019,112.040001,112.879997,111.730003,112.029999,111.616837,29083900
01/03/2019,112.889999,113.019997,111.669998,112.529999,112.11499,23501200
04/03/2019,113.019997,113.25,110.800003,112.260002,111.845993,26608000
05/03/2019,112.25,112.389999,111.230003,111.699997,111.288048,19538300
06/03/2019,111.870003,112.660004,111.43,111.75,111.337868,17687000
07/03/2019,111.400002,111.550003,109.870003,110.389999,109.982887,25339000
08/03/2019,109.160004,110.709999,108.800003,110.510002,110.102448,22818400
11/03/2019,110.989998,112.949997,110.980003,112.830002,112.413887,26491600
12/03/2019,112.82,113.989998,112.650002,113.620003,113.200974,26132700
13/03/2019,114.129997,115,113.779999,114.5,114.077728,35513800
14/03/2019,114.540001,115.199997,114.330002,114.589996,114.167389,30763400
15/03/2019,115.339996,117.25,114.589996,115.910004,115.482529,54681100
18/03/2019,116.169998,117.610001,116.050003,117.57,117.136406,31207600
19/03/2019,118.089996,118.440002,116.989998,117.650002,117.21611,37588700
20/03/2019,117.389999,118.75,116.709999,117.519997,117.086586,28113300
21/03/2019,117.139999,120.82,117.089996,120.220001,119.776634,29854400
22/03/2019,119.5,119.589996,117.040001,117.050003,116.618324,33624500
25/03/2019,116.559998,118.010002,116.32,117.660004,117.226074,27067100
26/03/2019,118.620003,118.709999,116.849998,117.910004,117.475151,26097700
27/03/2019,117.879997,118.209999,115.519997,116.769997,116.339348,22733400
28/03/2019,117.440002,117.580002,116.129997,116.93,116.498764,18334800
29/03/2019,118.07,118.32,116.959999,117.940002,117.505043,25399800
01/04/2019,118.949997,119.110001,118.099998,119.019997,118.581055,22789100
02/04/2019,119.059998,119.480003,118.519997,119.190002,118.750435,18142300
03/04/2019,119.860001,120.43,119.150002,119.970001,119.527557,22860700
04/04/2019,120.099998,120.230003,118.379997,119.360001,118.9198,20112800
05/04/2019,119.389999,120.230003,119.370003,119.889999,119.447845,15826200
08/04/2019,119.809998,120.019997,118.639999,119.93,119.487701,15116200
09/04/2019,118.629997,119.540001,118.580002,119.279999,118.840096,17612000
10/04/2019,119.760002,120.349998,119.540001,120.190002,119.746742,16477200
11/04/2019,120.540001,120.849998,119.919998,120.330002,119.88623,14209100
12/04/2019,120.639999,120.980003,120.370003,120.949997,120.503937,19745100
15/04/2019,120.940002,121.580002,120.57,121.050003,120.603577,15792600
16/04/2019,121.639999,121.650002,120.099998,120.769997,120.3246,14071800
17/04/2019,121.239998,121.849998,120.540001,121.769997,121.320915,19300900
18/04/2019,122.190002,123.519997,121.300003,123.370003,122.915016,27991000
22/04/2019,122.620003,124,122.57,123.760002,123.303581,15648700
23/04/2019,124.099998,125.580002,123.830002,125.440002,124.977379,24025500
24/04/2019,125.790001,125.849998,124.519997,125.010002,124.548965,31257000
25/04/2019,130.059998,131.369995,128.830002,129.149994,128.673691,38033900
26/04/2019,129.699997,130.520004,129.020004,129.889999,129.410965,23654900
29/04/2019,129.899994,130.179993,129.350006,129.770004,129.291412,16324200
30/04/2019,129.809998,130.699997,129.389999,130.600006,130.118362,24166500
01/05/2019,130.529999,130.649994,127.699997,127.879997,127.408379,26821700
02/05/2019,127.980003,128,125.519997,126.209999,125.744537,27350200
03/05/2019,127.360001,129.429993,127.25,128.899994,128.424606,24911100
06/05/2019,126.389999,128.559998,126.110001,128.149994,127.677376,24239800
07/05/2019,126.459999,127.18,124.220001,125.519997,125.057083,36017700
08/05/2019,125.440002,126.370003,124.75,125.510002,125.047127,28419000
09/05/2019,124.290001,125.790001,123.57,125.5,125.037155,27235800
10/05/2019,124.910004,127.93,123.82,127.129997,126.661148,30915100
13/05/2019,124.110001,125.550003,123.040001,123.349998,122.895088,33944900
14/05/2019,123.870003,125.879997,123.699997,124.730003,124.270004,25266300
15/05/2019,124.260002,126.709999,123.699997,126.019997,126.019997,24722700
16/05/2019,126.75,129.380005,126.459999,128.929993,128.929993,30112200
17/05/2019,128.309998,130.460007,127.919998,128.070007,128.070007,25770500
20/05/2019,126.519997,127.589996,125.760002,126.220001,126.220001,23706900
21/05/2019,127.43,127.529999,126.580002,126.900002,126.900002,15293300
22/05/2019,126.620003,128.240005,126.519997,127.669998,127.669998,15396500
23/05/2019,126.199997,126.290001,124.739998,126.18,126.18,23603800
24/05/2019,126.910004,127.419998,125.970001,126.239998,126.239998,14123400
28/05/2019,126.980003,128,126.050003,126.160004,126.160004,23128400
29/05/2019,125.379997,125.389999,124.040001,124.940002,124.940002,22763100
30/05/2019,125.260002,125.760002,124.779999,125.730003,125.730003,16829600
31/05/2019,124.230003,124.620003,123.32,123.68,123.68,26646800
03/06/2019,123.849998,124.370003,119.010002,119.839996,119.839996,37983600
04/06/2019,121.279999,123.279999,120.650002,123.160004,123.160004,29382600
05/06/2019,124.949997,125.870003,124.209999,125.830002,125.830002,24926100
06/06/2019,126.440002,127.970001,125.599998,127.82,127.82,21459000
07/06/2019,129.190002,132.25,128.259995,131.399994,131.399994,33885600
10/06/2019,132.399994,134.080002,132,132.600006,132.600006,26477100
11/06/2019,133.880005,134.240005,131.279999,132.100006,132.100006,23913700
12/06/2019,131.399994,131.970001,130.710007,131.490005,131.490005,17092500
13/06/2019,131.979996,133,131.559998,132.320007,132.320007,17200800
14/06/2019,132.259995,133.789993,131.639999,132.449997,132.449997,17821700
17/06/2019,132.630005,133.729996,132.529999,132.850006,132.850006,14517800
18/06/2019,134.190002,135.240005,133.570007,135.160004,135.160004,25934500
19/06/2019,135,135.929993,133.809998,135.690002,135.690002,23744400
20/06/2019,137.449997,137.660004,135.720001,136.949997,136.949997,33042600
21/06/2019,136.580002,137.729996,136.460007,136.970001,136.970001,36727900
24/06/2019,137,138.399994,137,137.779999,137.779999,20628800
25/06/2019,137.25,137.589996,132.729996,133.429993,133.429993,33327400
26/06/2019,134.350006,135.740005,133.600006,133.929993,133.929993,23657700
27/06/2019,134.139999,134.710007,133.509995,134.149994,134.149994,16557500
28/06/2019,134.570007,134.600006,133.160004,133.960007,133.960007,30043000
01/07/2019,136.630005,136.699997,134.970001,135.679993,135.679993,22654200
02/07/2019,136.119995,136.589996,135.339996,136.580002,136.580002,15237800
03/07/2019,136.800003,137.740005,136.289993,137.460007,137.460007,13629300
05/07/2019,135.940002,137.330002,135.720001,137.059998,137.059998,18135700
