"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 19, 2019","3,409.00","3,389.81","3,422.34","3,386.26","35.23M","0.62%"
"Mar 18, 2019","3,387.94","3,385.46","3,392.63","3,380.65","37.21M","0.05%"
"Mar 15, 2019","3,386.08","3,345.06","3,394.32","3,345.06","94.14M","1.32%"
"Mar 14, 2019","3,342.03","3,322.92","3,349.85","3,322.92","38.45M","0.56%"
"Mar 13, 2019","3,323.45","3,301.81","3,327.35","3,300.17","33.48M","0.59%"
"Mar 12, 2019","3,303.95","3,312.32","3,320.24","3,291.91","31.69M","-0.01%"
"Mar 11, 2019","3,304.44","3,290.76","3,306.64","3,284.68","30.33M","0.63%"
"Mar 08, 2019","3,283.60","3,299.85","3,299.85","3,273.68","46.67M","-0.76%"
"Mar 07, 2019","3,308.85","3,321.18","3,337.66","3,293.34","57.84M","-0.48%"
"Mar 06, 2019","3,324.67","3,322.96","3,340.67","3,317.98","37.04M","-0.08%"
"Mar 05, 2019","3,327.19","3,316.96","3,330.72","3,308.64","34.82M","0.30%"
"Mar 04, 2019","3,317.12","3,318.10","3,329.65","3,315.63","29.00M","0.15%"
"Mar 01, 2019","3,312.10","3,306.59","3,330.48","3,306.59","39.24M","0.42%"
"Feb 28, 2019","3,298.26","3,271.14","3,301.02","3,268.95","52.76M","0.47%"
"Feb 27, 2019","3,282.77","3,283.57","3,287.47","3,269.98","43.96M","-0.20%"
"Feb 26, 2019","3,289.32","3,275.14","3,293.76","3,261.03","35.40M","0.28%"
"Feb 25, 2019","3,280.01","3,275.02","3,289.48","3,275.02","34.42M","0.29%"
"Feb 22, 2019","3,270.55","3,263.49","3,281.78","3,259.74","27.40M","0.21%"
"Feb 21, 2019","3,263.70","3,261.74","3,270.07","3,254.57","34.68M","0.13%"
"Feb 20, 2019","3,259.49","3,241.70","3,264.71","3,236.74","30.86M","0.62%"
"Feb 19, 2019","3,239.41","3,242.79","3,251.22","3,223.40","32.34M","-0.17%"
"Feb 18, 2019","3,244.79","3,239.10","3,248.14","3,235.57","28.94M","0.11%"
"Feb 15, 2019","3,241.25","3,179.38","3,247.34","3,175.71","54.99M","1.84%"
"Feb 14, 2019","3,182.66","3,212.95","3,228.11","3,182.66","39.15M","-0.62%"
"Feb 13, 2019","3,202.37","3,194.73","3,214.22","3,192.03","35.17M","0.36%"
"Feb 12, 2019","3,190.75","3,176.76","3,200.50","3,176.76","35.63M","0.79%"
"Feb 11, 2019","3,165.61","3,142.84","3,173.39","3,142.84","34.36M","0.96%"
