"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 21, 2019","6,650.80","6,687.40","6,691.50","6,641.10","1.16B","-0.55%"
"Jun 20, 2019","6,687.40","6,648.10","6,687.40","6,638.80","1.00B","0.59%"
"Jun 19, 2019","6,648.10","6,570.00","6,648.10","6,570.00","739.42M","1.19%"
"Jun 18, 2019","6,570.00","6,530.90","6,572.50","6,529.30","859.93M","0.60%"
"Jun 17, 2019","6,530.90","6,554.00","6,555.40","6,527.00","571.90M","-0.35%"
"Jun 14, 2019","6,554.00","6,542.40","6,559.50","6,533.00","585.18M","0.18%"
"Jun 13, 2019","6,542.40","6,543.70","6,563.20","6,534.30","625.69M","-0.02%"
"Jun 12, 2019","6,543.70","6,546.30","6,587.30","6,543.70","684.41M","-0.04%"
"Jun 11, 2019","6,546.30","6,443.90","6,546.30","6,443.90","737.51M","1.59%"
"Jun 07, 2019","6,443.90","6,383.00","6,443.90","6,383.00","600.02M","0.95%"
"Jun 06, 2019","6,383.00","6,358.50","6,403.20","6,358.50","618.62M","0.39%"
"Jun 05, 2019","6,358.50","6,332.40","6,387.60","6,332.40","624.94M","0.41%"
"Jun 04, 2019","6,332.40","6,320.50","6,343.00","6,315.60","739.81M","0.19%"
"Jun 03, 2019","6,320.50","6,396.90","6,396.90","6,320.50","628.72M","-1.19%"
"May 31, 2019","6,396.90","6,392.10","6,398.80","6,362.20","742.87M","0.08%"
"May 30, 2019","6,392.10","6,440.00","6,440.00","6,379.70","719.28M","-0.74%"
"May 29, 2019","6,440.00","6,484.80","6,484.80","6,419.30","544.65M","-0.69%"
"May 28, 2019","6,484.80","6,451.90","6,491.70","6,451.90","811.67M","0.51%"
"May 27, 2019","6,451.90","6,455.80","6,464.60","6,447.60","436.67M","-0.06%"
"May 24, 2019","6,456.00","6,491.80","6,491.80","6,437.30","585.62M","-0.55%"
"May 23, 2019","6,491.80","6,510.70","6,510.70","6,480.20","637.70M","-0.29%"
"May 22, 2019","6,510.70","6,500.10","6,510.90","6,478.60","628.77M","0.16%"
"May 21, 2019","6,500.10","6,476.10","6,500.10","6,444.40","669.32M","0.37%"
"May 20, 2019","6,476.10","6,365.30","6,476.10","6,365.30","659.70M","1.74%"
"May 17, 2019","6,365.30","6,327.80","6,398.30","6,327.80","590.23M","0.59%"
"May 16, 2019","6,327.80","6,284.20","6,327.80","6,272.80","668.89M","0.69%"
"May 15, 2019","6,284.20","6,239.90","6,291.30","6,239.90","528.79M","0.71%"
"May 14, 2019","6,239.90","6,297.60","6,297.60","6,203.10","685.23M","-0.92%"
"May 13, 2019","6,297.60","6,310.90","6,310.90","6,277.90","512.58M","-0.21%"
"May 10, 2019","6,310.90","6,295.30","6,317.40","6,283.60","516.08M","0.25%"
"May 09, 2019","6,295.30","6,269.10","6,300.20","6,258.80","550.54M","0.42%"
"May 08, 2019","6,269.10","6,295.70","6,295.70","6,241.50","562.29M","-0.42%"
"May 07, 2019","6,295.70","6,283.70","6,341.90","6,283.70","511.04M","0.19%"
"May 06, 2019","6,283.70","6,335.80","6,335.80","6,248.40","552.00M","-0.82%"
"May 03, 2019","6,335.80","6,338.40","6,355.00","6,327.20","520.29M","-0.04%"
"May 02, 2019","6,338.40","6,375.90","6,375.90","6,323.50","670.59M","-0.59%"
"May 01, 2019","6,375.90","6,325.50","6,380.20","6,325.50","567.49M","0.80%"
"Apr 30, 2019","6,325.50","6,359.50","6,359.50","6,316.30","613.73M","-0.53%"
"Apr 29, 2019","6,359.50","6,385.60","6,385.60","6,348.00","469.43M","-0.41%"
"Apr 26, 2019","6,385.60","6,382.10","6,388.20","6,362.30","553.48M","0.05%"
"Apr 24, 2019","6,382.10","6,319.40","6,390.50","6,319.40","660.66M","0.99%"
"Apr 23, 2019","6,319.40","6,259.80","6,321.70","6,259.80","539.30M","0.95%"
"Apr 18, 2019","6,259.80","6,256.40","6,280.40","6,248.20","564.41M","0.05%"
"Apr 17, 2019","6,256.40","6,277.40","6,286.00","6,249.60","569.59M","-0.33%"
"Apr 16, 2019","6,277.40","6,251.40","6,282.80","6,237.60","536.84M","0.42%"
"Apr 15, 2019","6,251.40","6,251.30","6,259.40","6,238.90","468.75M","0.00%"
"Apr 12, 2019","6,251.30","6,198.70","6,251.30","6,198.70","518.93M","0.85%"
"Apr 11, 2019","6,198.70","6,223.50","6,223.50","6,184.00","499.27M","-0.40%"
"Apr 10, 2019","6,223.50","6,221.80","6,235.40","6,199.30","452.94M","0.03%"
"Apr 09, 2019","6,221.80","6,221.40","6,228.90","6,203.70","539.39M","0.01%"
"Apr 08, 2019","6,221.40","6,181.30","6,221.40","6,181.30","502.38M","0.65%"
"Apr 05, 2019","6,181.30","6,232.80","6,232.80","6,169.80","494.45M","-0.83%"
"Apr 04, 2019","6,232.80","6,285.00","6,285.00","6,221.10","638.83M","-0.83%"
"Apr 03, 2019","6,285.00","6,242.40","6,287.90","6,242.40","614.10M","0.68%"
"Apr 02, 2019","6,242.40","6,217.00","6,270.60","6,217.00","656.24M","0.41%"
"Apr 01, 2019","6,217.00","6,180.70","6,234.60","6,180.70","581.97M","0.59%"
"Mar 29, 2019","6,180.70","6,176.10","6,213.40","6,176.10","789.63M","0.07%"
"Mar 28, 2019","6,176.10","6,136.00","6,176.10","6,115.10","648.09M","0.65%"
"Mar 27, 2019","6,136.00","6,130.60","6,136.00","6,096.80","656.94M","0.09%"
"Mar 26, 2019","6,130.60","6,126.20","6,141.10","6,116.80","680.98M","0.07%"
"Mar 25, 2019","6,126.20","6,195.20","6,195.20","6,113.20","570.14M","-1.11%"
"Mar 22, 2019","6,195.20","6,167.20","6,227.10","6,167.20","537.96M","0.45%"
"Mar 21, 2019","6,167.20","6,165.30","6,171.90","6,134.00","874.01M","0.03%"
"Mar 20, 2019","6,165.30","6,184.80","6,185.50","6,155.20","732.04M","-0.32%"
"Mar 19, 2019","6,184.80","6,190.50","6,206.30","6,174.00","526.63M","-0.09%"
"Mar 18, 2019","6,190.50","6,175.20","6,201.50","6,167.30","578.02M","0.25%"
"Mar 15, 2019","6,175.20","6,179.60","6,197.40","6,171.20","1.17B","-0.07%"
"Mar 14, 2019","6,179.60","6,161.20","6,181.50","6,153.40","555.24M","0.30%"
"Mar 13, 2019","6,161.20","6,174.80","6,174.80","6,127.30","707.11M","-0.22%"
"Mar 12, 2019","6,174.80","6,180.20","6,222.90","6,174.80","622.28M","-0.09%"
"Mar 11, 2019","6,180.20","6,203.80","6,203.80","6,171.90","498.15M","-0.38%"
"Mar 08, 2019","6,203.80","6,263.90","6,263.90","6,203.60","646.24M","-0.96%"
"Mar 07, 2019","6,263.90","6,245.60","6,270.90","6,243.60","765.36M","0.29%"
"Mar 06, 2019","6,245.60","6,199.30","6,246.50","6,199.30","782.44M","0.75%"
"Mar 05, 2019","6,199.30","6,217.40","6,217.40","6,175.70","788.40M","-0.29%"
"Mar 04, 2019","6,217.40","6,192.70","6,240.10","6,192.70","575.65M","0.40%"
"Mar 01, 2019","6,192.70","6,169.00","6,209.90","6,164.90","715.51M","0.38%"
"Feb 28, 2019","6,169.00","6,150.30","6,173.10","6,135.40","805.91M","0.30%"
"Feb 27, 2019","6,150.30","6,128.40","6,156.40","6,127.70","726.03M","0.36%"
"Feb 26, 2019","6,128.40","6,186.30","6,186.30","6,106.00","754.05M","-0.94%"
"Feb 25, 2019","6,186.30","6,167.30","6,191.10","6,158.80","701.01M","0.31%"
"Feb 22, 2019","6,167.30","6,139.20","6,176.20","6,126.50","788.39M","0.46%"
"Feb 21, 2019","6,139.20","6,096.50","6,153.60","6,083.60","859.63M","0.70%"
"Feb 20, 2019","6,096.50","6,106.90","6,125.80","6,077.50","676.11M","-0.17%"
"Feb 19, 2019","6,106.90","6,089.80","6,119.50","6,081.40","636.47M","0.28%"
"Feb 18, 2019","6,089.80","6,066.10","6,115.70","6,066.10","607.56M","0.39%"
"Feb 15, 2019","6,066.10","6,059.40","6,076.10","6,048.90","662.25M","0.11%"
"Feb 14, 2019","6,059.40","6,063.60","6,093.60","6,046.70","728.11M","-0.07%"
"Feb 13, 2019","6,063.60","6,079.10","6,094.00","6,053.00","664.54M","-0.25%"
"Feb 12, 2019","6,079.10","6,060.80","6,093.20","6,053.40","687.87M","0.30%"
"Feb 11, 2019","6,060.80","6,071.50","6,084.90","6,028.60","506.15M","-0.18%"
"Feb 08, 2019","6,071.50","6,092.50","6,094.70","6,054.10","616.48M","-0.34%"
"Feb 07, 2019","6,092.50","6,026.10","6,105.90","6,026.10","638.85M","1.10%"
"Feb 06, 2019","6,026.10","6,005.90","6,042.50","5,990.50","582.16M","0.34%"
"Feb 05, 2019","6,005.90","5,891.20","6,039.20","5,891.20","736.65M","1.95%"
"Feb 04, 2019","5,891.20","5,862.80","5,899.20","5,848.90","604.24M","0.48%"
"Feb 01, 2019","5,862.80","5,864.70","5,881.60","5,857.40","723.84M","-0.03%"
"Jan 31, 2019","5,864.70","5,886.70","5,912.60","5,864.70","947.63M","-0.37%"
"Jan 30, 2019","5,886.70","5,874.20","5,912.40","5,865.90","684.72M","0.21%"
"Jan 29, 2019","5,874.20","5,905.60","5,907.60","5,861.60","705.59M","-0.53%"
"Jan 25, 2019","5,905.60","5,865.70","5,915.20","5,864.00","658.25M","0.68%"
"Jan 24, 2019","5,865.70","5,844.40","5,865.70","5,839.70","540.67M","0.38%"
"Jan 23, 2019","5,843.70","5,858.80","5,862.00","5,831.40","518.40M","-0.26%"
"Jan 22, 2019","5,858.80","5,890.40","5,890.40","5,851.30","361.01M","-0.54%"
"Jan 21, 2019","5,890.40","5,879.60","5,911.80","5,879.60","376.39M","0.18%"
"Jan 18, 2019","5,879.60","5,850.10","5,888.10","5,850.10","450.67M","0.50%"
"Jan 17, 2019","5,850.10","5,835.20","5,856.40","5,831.00","485.98M","0.26%"
"Jan 16, 2019","5,835.20","5,814.60","5,835.20","5,805.00","549.01M","0.35%"
"Jan 15, 2019","5,814.60","5,773.40","5,814.60","5,773.40","435.68M","0.71%"
"Jan 14, 2019","5,773.40","5,774.60","5,801.50","5,756.90","374.05M","-0.02%"
"Jan 11, 2019","5,774.60","5,795.30","5,808.60","5,774.60","398.46M","-0.36%"
"Jan 10, 2019","5,795.30","5,778.30","5,795.30","5,755.40","528.26M","0.29%"
"Jan 09, 2019","5,778.30","5,722.40","5,781.40","5,722.40","554.14M","0.98%"
"Jan 08, 2019","5,722.40","5,683.20","5,733.70","5,666.60","548.87M","0.69%"
"Jan 07, 2019","5,683.20","5,619.40","5,716.20","5,619.40","439.62M","1.14%"
"Jan 04, 2019","5,619.40","5,633.40","5,633.40","5,568.70","475.82M","-0.25%"
"Jan 03, 2019","5,633.40","5,557.80","5,646.50","5,557.80","451.33M","1.36%"
"Jan 02, 2019","5,557.80","5,646.40","5,652.50","5,552.00","350.16M","-1.57%"
"Dec 31, 2018","5,646.40","5,654.30","5,700.60","5,646.40","260.15M","-0.14%"
"Dec 28, 2018","5,654.30","5,597.20","5,654.30","5,590.70","372.36M","1.02%"
"Dec 27, 2018","5,597.20","5,493.80","5,597.20","5,493.80","458.98M","1.88%"
"Dec 24, 2018","5,493.80","5,467.60","5,496.70","5,410.20","251.50M","0.48%"
"Dec 21, 2018","5,467.60","5,505.80","5,543.10","5,426.60","1.38B","-0.69%"
"Dec 20, 2018","5,505.80","5,580.60","5,587.60","5,505.80","1.12B","-1.34%"
"Dec 19, 2018","5,580.60","5,589.50","5,589.50","5,555.20","713.54M","-0.16%"
"Dec 18, 2018","5,589.50","5,658.30","5,658.30","5,576.80","665.49M","-1.22%"
"Dec 17, 2018","5,658.30","5,602.00","5,665.60","5,585.10","602.83M","1.00%"
"Dec 14, 2018","5,602.00","5,661.60","5,665.20","5,588.60","660.91M","-1.05%"
"Dec 13, 2018","5,661.60","5,653.50","5,682.10","5,636.90","744.97M","0.14%"
"Dec 12, 2018","5,653.50","5,575.90","5,654.90","5,575.90","723.47M","1.39%"
"Dec 11, 2018","5,575.90","5,555.30","5,587.70","5,551.50","654.61M","0.42%"
"Dec 10, 2018","5,552.50","5,681.50","5,681.50","5,549.30","682.34M","-2.27%"
"Dec 07, 2018","5,681.50","5,657.70","5,706.40","5,653.50","584.45M","0.42%"
"Dec 06, 2018","5,657.70","5,668.40","5,668.40","5,621.40","605.22M","-0.19%"
"Dec 05, 2018","5,668.40","5,713.10","5,713.10","5,610.00","668.29M","-0.78%"
"Dec 04, 2018","5,713.10","5,771.20","5,771.20","5,713.10","663.49M","-1.01%"
"Dec 03, 2018","5,771.20","5,667.20","5,771.20","5,667.20","645.73M","1.84%"
"Nov 30, 2018","5,667.20","5,758.40","5,758.40","5,667.20","1.22B","-1.58%"
"Nov 29, 2018","5,758.40","5,725.10","5,778.70","5,725.10","638.93M","0.58%"
"Nov 28, 2018","5,725.10","5,728.30","5,737.60","5,706.70","694.82M","-0.06%"
"Nov 27, 2018","5,728.30","5,671.60","5,728.30","5,670.70","638.22M","1.00%"
"Nov 26, 2018","5,671.60","5,716.20","5,716.20","5,655.60","631.17M","-0.78%"
"Nov 23, 2018","5,716.20","5,691.30","5,724.30","5,678.30","430.99M","0.44%"
"Nov 22, 2018","5,691.30","5,642.80","5,695.40","5,642.80","651.88M","0.86%"
"Nov 21, 2018","5,642.80","5,671.80","5,671.80","5,594.00","746.69M","-0.51%"
"Nov 20, 2018","5,671.80","5,693.70","5,693.70","5,635.50","621.91M","-0.38%"
"Nov 19, 2018","5,693.70","5,730.60","5,731.30","5,682.40","545.24M","-0.64%"
"Nov 16, 2018","5,730.60","5,736.00","5,757.90","5,726.50","496.27M","-0.09%"
"Nov 15, 2018","5,736.00","5,732.80","5,753.50","5,686.80","662.95M","0.06%"
"Nov 14, 2018","5,732.80","5,834.20","5,837.30","5,728.60","715.08M","-1.74%"
"Nov 13, 2018","5,834.20","5,941.30","5,941.30","5,824.40","656.72M","-1.80%"
"Nov 12, 2018","5,941.30","5,921.80","5,941.30","5,884.60","587.79M","0.33%"
"Nov 09, 2018","5,921.80","5,928.20","5,933.50","5,896.40","545.71M","-0.11%"
"Nov 08, 2018","5,928.20","5,896.90","5,935.50","5,896.90","563.11M","0.53%"
"Nov 07, 2018","5,896.90","5,875.20","5,896.90","5,844.60","547.65M","0.37%"
"Nov 06, 2018","5,875.20","5,855.90","5,877.20","5,818.10","383.63M","0.98%"
"Nov 05, 2018","5,818.10","5,849.20","5,857.40","5,817.70","521.08M","-0.53%"
"Nov 02, 2018","5,849.20","5,840.80","5,849.20","5,809.20","639.47M","0.14%"
"Nov 01, 2018","5,840.80","5,830.30","5,877.20","5,820.70","712.49M","0.18%"
"Oct 31, 2018","5,830.30","5,805.10","5,830.30","5,789.50","755.04M","0.43%"
"Oct 30, 2018","5,805.10","5,728.20","5,805.10","5,691.70","660.29M","1.34%"
"Oct 29, 2018","5,728.20","5,665.20","5,737.60","5,665.20","550.97M","1.11%"
"Oct 26, 2018","5,665.20","5,664.10","5,700.20","5,624.60","849.83M","0.02%"
"Oct 25, 2018","5,664.10","5,829.00","5,829.00","5,664.10","854.55M","-2.83%"
"Oct 24, 2018","5,829.00","5,843.10","5,857.10","5,819.40","639.11M","-0.24%"
"Oct 23, 2018","5,843.10","5,904.90","5,905.40","5,843.10","595.14M","-1.05%"
"Oct 22, 2018","5,904.90","5,939.50","5,939.50","5,887.70","504.79M","-0.58%"
"Oct 19, 2018","5,939.50","5,942.40","5,942.40","5,883.30","534.23M","-0.05%"
"Oct 18, 2018","5,942.40","5,939.10","5,942.80","5,914.90","575.87M","0.06%"
"Oct 17, 2018","5,939.10","5,869.90","5,940.20","5,869.90","576.12M","1.18%"
"Oct 16, 2018","5,869.90","5,837.10","5,884.70","5,837.10","584.04M","0.56%"
"Oct 15, 2018","5,837.10","5,895.70","5,895.70","5,796.00","593.34M","-0.99%"
"Oct 12, 2018","5,895.70","5,883.80","5,904.00","5,846.70","815.56M","0.20%"
"Oct 11, 2018","5,883.80","6,049.80","6,049.80","5,883.80","853.70M","-2.74%"
"Oct 10, 2018","6,049.80","6,041.10","6,057.80","6,022.70","594.94M","0.14%"
"Oct 09, 2018","6,041.10","6,100.30","6,101.80","6,033.60","557.13M","-0.97%"
"Oct 08, 2018","6,100.30","6,177.40","6,177.40","6,100.30","463.60M","-1.38%"
"Oct 05, 2018","6,185.50","6,176.30","6,199.20","6,160.60","469.84M","0.15%"
"Oct 04, 2018","6,176.30","6,146.10","6,195.20","6,146.10","690.07M","0.49%"
"Oct 03, 2018","6,146.10","6,126.20","6,151.40","6,126.20","479.38M","0.32%"
"Oct 02, 2018","6,126.20","6,172.30","6,180.30","6,118.40","542.12M","-0.75%"
"Oct 01, 2018","6,172.30","6,207.60","6,207.60","6,154.30","267.33M","-0.57%"
"Sep 28, 2018","6,207.60","6,181.20","6,234.40","6,181.20","693.51M","0.43%"
"Sep 27, 2018","6,181.20","6,192.30","6,197.10","6,179.80","575.59M","-0.18%"
"Sep 26, 2018","6,192.30","6,185.90","6,210.50","6,182.50","578.76M","0.10%"
"Sep 25, 2018","6,185.90","6,186.90","6,192.20","6,166.80","559.05M","-0.02%"
"Sep 24, 2018","6,186.90","6,194.60","6,195.20","6,167.70","508.78M","-0.12%"
"Sep 21, 2018","6,194.60","6,169.50","6,209.60","6,169.50","1.04B","0.41%"
"Sep 20, 2018","6,169.50","6,190.00","6,196.70","6,163.70","877.51M","-0.33%"
"Sep 19, 2018","6,190.00","6,161.50","6,197.50","6,161.50","693.36M","0.46%"
"Sep 18, 2018","6,161.50","6,185.00","6,185.00","6,149.10","587.54M","-0.38%"
"Sep 17, 2018","6,185.00","6,165.30","6,192.60","6,142.30","496.06M","0.32%"
"Sep 14, 2018","6,165.30","6,128.70","6,173.30","6,128.70","537.92M","0.60%"
"Sep 13, 2018","6,128.70","6,175.90","6,175.90","6,126.70","541.97M","-0.76%"
"Sep 12, 2018","6,175.90","6,179.70","6,181.10","6,152.40","568.17M","-0.06%"
"Sep 11, 2018","6,179.70","6,141.70","6,181.50","6,139.30","534.88M","0.62%"
"Sep 10, 2018","6,141.70","6,143.80","6,152.70","6,123.80","479.29M","-0.03%"
"Sep 07, 2018","6,143.80","6,160.40","6,160.40","6,102.00","539.71M","-0.27%"
"Sep 06, 2018","6,160.40","6,230.40","6,230.40","6,150.70","692.04M","-1.12%"
"Sep 05, 2018","6,230.40","6,293.10","6,293.10","6,230.40","614.59M","-1.00%"
"Sep 04, 2018","6,293.10","6,310.90","6,314.90","6,276.30","484.58M","-0.28%"
"Sep 03, 2018","6,310.90","6,319.50","6,333.70","6,310.90","468.43M","-0.14%"
"Aug 31, 2018","6,319.50","6,351.80","6,355.20","6,319.50","754.55M","-0.51%"
"Aug 30, 2018","6,351.80","6,352.20","6,373.50","6,348.20","662.79M","-0.01%"
"Aug 29, 2018","6,352.20","6,304.70","6,352.20","6,303.00","778.15M","0.75%"
"Aug 28, 2018","6,304.70","6,268.90","6,318.90","6,268.90","709.68M","0.57%"
"Aug 27, 2018","6,268.90","6,247.50","6,269.60","6,230.90","567.27M","0.35%"
"Aug 24, 2018","6,247.30","6,244.40","6,273.70","6,238.00","848.87M","0.05%"
"Aug 23, 2018","6,244.40","6,266.00","6,275.70","6,242.50","844.07M","-0.34%"
"Aug 22, 2018","6,266.00","6,284.40","6,284.40","6,248.80","651.46M","-0.29%"
"Aug 21, 2018","6,284.40","6,345.00","6,345.40","6,275.90","533.06M","-0.96%"
"Aug 20, 2018","6,345.00","6,338.40","6,358.00","6,338.40","629.00M","0.09%"
"Aug 17, 2018","6,339.20","6,328.30","6,348.10","6,316.60","589.15M","0.17%"
"Aug 16, 2018","6,328.30","6,329.00","6,331.00","6,282.40","687.68M","-0.01%"
"Aug 15, 2018","6,329.00","6,299.60","6,329.00","6,274.70","538.15M","0.47%"
"Aug 14, 2018","6,299.60","6,252.20","6,307.80","6,252.20","570.80M","0.76%"
"Aug 13, 2018","6,252.20","6,278.10","6,279.70","6,239.60","467.01M","-0.42%"
"Aug 10, 2018","6,278.40","6,297.70","6,307.20","6,277.40","451.65M","-0.31%"
"Aug 09, 2018","6,297.70","6,268.50","6,313.60","6,258.40","522.14M","0.47%"
"Aug 08, 2018","6,268.50","6,253.90","6,279.00","6,253.90","583.48M","0.23%"
"Aug 07, 2018","6,253.90","6,273.00","6,273.00","6,244.40","597.11M","-0.30%"
"Aug 06, 2018","6,273.00","6,234.80","6,284.30","6,234.80","341.74M","0.61%"
"Aug 03, 2018","6,234.80","6,240.90","6,269.90","6,231.20","473.47M","-0.10%"
"Aug 02, 2018","6,240.90","6,275.70","6,277.50","6,240.90","543.71M","-0.55%"
"Aug 01, 2018","6,275.70","6,280.20","6,293.30","6,269.10","471.43M","-0.07%"
"Jul 31, 2018","6,280.20","6,278.40","6,298.60","6,271.90","549.81M","0.03%"
"Jul 30, 2018","6,278.40","6,297.00","6,300.20","6,260.00","453.10M","-0.35%"
"Jul 27, 2018","6,300.20","6,244.50","6,302.30","6,244.50","756.57M","0.89%"
"Jul 26, 2018","6,244.50","6,247.60","6,252.10","6,214.50","653.62M","-0.05%"
"Jul 25, 2018","6,247.60","6,265.80","6,277.30","6,239.70","529.80M","-0.29%"
"Jul 24, 2018","6,265.80","6,227.60","6,269.20","6,227.60","472.11M","0.61%"
"Jul 23, 2018","6,227.60","6,285.90","6,285.90","6,224.90","442.90M","-0.93%"
"Jul 20, 2018","6,285.90","6,262.70","6,297.90","6,254.80","449.80M","0.37%"
"Jul 19, 2018","6,262.70","6,245.10","6,274.20","6,243.10","548.27M","0.28%"
"Jul 18, 2018","6,245.10","6,203.60","6,256.80","6,203.60","500.72M","0.67%"
"Jul 17, 2018","6,203.60","6,241.50","6,241.50","6,199.90","457.04M","-0.61%"
"Jul 16, 2018","6,241.50","6,267.60","6,275.70","6,235.50","381.86M","-0.43%"
"Jul 13, 2018","6,268.40","6,268.30","6,287.10","6,251.10","425.12M","0.00%"
"Jul 12, 2018","6,268.30","6,215.60","6,279.80","6,209.90","597.75M","0.85%"
"Jul 11, 2018","6,215.60","6,258.10","6,258.10","6,209.60","503.86M","-0.68%"
"Jul 10, 2018","6,258.10","6,286.00","6,306.10","6,257.90","479.13M","-0.44%"
"Jul 09, 2018","6,286.00","6,272.30","6,301.50","6,272.30","397.09M","0.22%"
"Jul 06, 2018","6,272.30","6,215.50","6,273.50","6,215.50","512.66M","0.91%"
"Jul 05, 2018","6,215.50","6,183.40","6,218.50","6,182.00","532.15M","0.52%"
"Jul 04, 2018","6,183.40","6,210.20","6,213.80","6,174.40","488.09M","-0.43%"
"Jul 03, 2018","6,210.20","6,177.80","6,218.30","6,177.80","509.61M","0.52%"
"Jul 02, 2018","6,177.80","6,194.60","6,220.10","6,177.50","496.44M","-0.27%"
"Jun 29, 2018","6,194.60","6,215.40","6,232.60","6,194.60","741.08M","-0.33%"
"Jun 28, 2018","6,215.40","6,195.90","6,218.90","6,178.40","601.75M","0.31%"
"Jun 27, 2018","6,195.90","6,197.60","6,216.30","6,189.40","573.36M","-0.03%"
"Jun 26, 2018","6,197.60","6,210.40","6,210.40","6,161.10","515.77M","-0.21%"
"Jun 25, 2018","6,210.40","6,225.70","6,250.80","6,204.30","481.41M","-0.24%"
"Jun 22, 2018","6,225.20","6,232.10","6,243.40","6,217.00","594.65M","-0.11%"
"Jun 21, 2018","6,232.10","6,172.60","6,249.30","6,172.60","867.12M","0.96%"
"Jun 20, 2018","6,172.60","6,102.10","6,172.60","6,102.10","670.86M","1.16%"
"Jun 19, 2018","6,102.10","6,104.10","6,147.60","6,102.10","549.90M","-0.03%"
"Jun 18, 2018","6,104.10","6,094.00","6,114.90","6,085.20","506.20M","0.17%"
"Jun 15, 2018","6,094.00","6,016.60","6,100.10","6,016.60","1.04B","1.29%"
"Jun 14, 2018","6,016.60","6,023.50","6,033.70","6,007.50","596.38M","-0.11%"
"Jun 13, 2018","6,023.50","6,054.40","6,054.40","6,010.70","561.44M","-0.51%"
"Jun 12, 2018","6,054.40","6,045.20","6,063.90","6,040.80","670.06M","0.15%"
"Jun 08, 2018","6,045.20","6,057.30","6,060.80","6,041.40","449.52M","-0.20%"
"Jun 07, 2018","6,057.30","6,025.10","6,070.70","6,025.10","505.61M","0.53%"
"Jun 06, 2018","6,025.10","5,994.90","6,026.10","5,994.90","616.78M","0.50%"
"Jun 05, 2018","5,994.90","6,025.50","6,025.50","5,982.20","550.34M","-0.51%"
"Jun 04, 2018","6,025.50","5,990.40","6,038.50","5,990.40","513.85M","0.59%"
"Jun 01, 2018","5,990.40","6,011.90","6,011.90","5,972.00","474.67M","-0.36%"
"May 31, 2018","6,011.90","5,984.70","6,024.40","5,984.70","832.82M","0.45%"
"May 30, 2018","5,984.70","6,013.60","6,013.60","5,964.10","766.06M","-0.48%"
"May 29, 2018","6,013.60","6,004.00","6,025.20","5,995.60","547.25M","0.16%"
"May 28, 2018","6,004.00","6,032.80","6,032.80","5,993.80","481.77M","-0.48%"
"May 25, 2018","6,032.80","6,037.10","6,038.90","6,016.60","549.11M","-0.07%"
"May 24, 2018","6,037.10","6,032.50","6,039.30","6,011.90","520.79M","0.08%"
"May 23, 2018","6,032.50","6,041.90","6,056.60","6,026.10","584.65M","-0.16%"
"May 22, 2018","6,041.90","6,084.50","6,084.50","6,028.50","493.88M","-0.70%"
"May 21, 2018","6,084.50","6,087.40","6,094.90","6,070.30","451.69M","-0.05%"
"May 18, 2018","6,087.40","6,094.30","6,110.60","6,079.50","469.13M","-0.11%"
"May 17, 2018","6,094.30","6,107.00","6,120.20","6,077.60","562.11M","-0.21%"
"May 16, 2018","6,107.00","6,097.80","6,129.70","6,094.50","693.13M","0.15%"
"May 15, 2018","6,097.80","6,135.30","6,146.80","6,097.80","640.76M","-0.61%"
