Date,Price,Open,High,Low,Vol.,Change %
"Jul 03, 2018","7,593.29","7,547.85","7,632.12","7,544.98",1.05B,0.60%
"Jul 02, 2018","7,547.85","7,636.93","7,636.93","7,540.71",802.39M,-1.17%
"Jun 29, 2018","7,636.93","7,615.63","7,706.64","7,615.63",926.73M,0.28%
"Jun 28, 2018","7,615.63","7,621.69","7,632.17","7,576.01",815.21M,-0.08%
"Jun 27, 2018","7,621.69","7,537.92","7,633.92","7,512.03",1.69B,1.11%
"Jun 26, 2018","7,537.92","7,509.84","7,564.05","7,509.84",1.12B,0.37%
"Jun 25, 2018","7,509.84","7,682.27","7,682.27","7,508.32",815.82M,-2.24%
"Jun 22, 2018","7,682.27","7,556.44","7,689.44","7,556.20",738.42M,1.67%
"Jun 21, 2018","7,556.44","7,627.40","7,670.78","7,548.12",801.61M,-0.93%
"Jun 20, 2018","7,627.40","7,603.85","7,705.20","7,603.85",870.10M,0.31%
"Jun 19, 2018","7,603.85","7,631.33","7,631.33","7,548.84",921.29M,-0.36%
"Jun 18, 2018","7,631.33","7,633.91","7,645.47","7,601.60",683.91M,-0.03%
"Jun 15, 2018","7,633.91","7,765.79","7,781.00","7,633.91",1.76B,-1.70%
"Jun 14, 2018","7,765.79","7,703.71","7,793.45","7,650.16",1.15B,0.81%
"Jun 13, 2018","7,703.71","7,703.81","7,746.70","7,677.17",877.98M,0.00%
"Jun 12, 2018","7,703.81","7,737.43","7,762.77","7,701.33",797.69M,-0.43%
"Jun 11, 2018","7,737.43","7,681.07","7,756.02","7,681.07",758.83M,0.73%
"Jun 08, 2018","7,681.07","7,704.40","7,714.32","7,637.52",778.85M,-0.30%
"Jun 07, 2018","7,704.40","7,712.37","7,756.66","7,698.15",1.09B,-0.10%
"Jun 06, 2018","7,712.37","7,686.80","7,730.48","7,671.62",909.67M,0.33%
"Jun 05, 2018","7,686.80","7,741.29","7,744.46","7,686.61",962.54M,-0.70%
"Jun 04, 2018","7,741.29","7,701.77","7,772.12","7,701.70",743.52M,0.51%
"Jun 01, 2018","7,701.77","7,678.20","7,746.73","7,678.20",807.70M,0.31%
"May 31, 2018","7,678.20","7,689.57","7,727.45","7,651.12",1.59B,-0.15%
"May 30, 2018","7,689.57","7,632.64","7,689.57","7,618.12",950.54M,0.75%
"May 29, 2018","7,632.64","7,730.28","7,730.28","7,610.66",1.33B,-1.26%
"May 25, 2018","7,730.28","7,716.74","7,753.32","7,703.26",852.47M,0.18%
"May 24, 2018","7,716.74","7,788.44","7,803.45","7,716.74",917.82M,-0.92%
"May 23, 2018","7,788.44","7,877.45","7,877.45","7,765.32",944.43M,-1.13%
"May 22, 2018","7,877.45","7,859.17","7,903.50","7,854.58",829.87M,0.23%
"May 21, 2018","7,859.17","7,778.79","7,868.12","7,778.12",713.10M,1.03%
"May 18, 2018","7,778.79","7,787.97","7,791.41","7,753.27",927.55M,-0.12%
"May 17, 2018","7,787.97","7,734.20","7,788.23","7,713.85",802.62M,0.70%
"May 16, 2018","7,734.20","7,722.98","7,745.53","7,717.76",959.90M,0.15%
"May 15, 2018","7,722.98","7,710.98","7,752.02","7,687.49",1.06B,0.16%
"May 14, 2018","7,710.98","7,724.55","7,727.96","7,688.57",772.86M,-0.18%
"May 11, 2018","7,724.55","7,700.97","7,728.89","7,691.69",754.16M,0.31%
"May 10, 2018","7,700.97","7,662.52","7,706.87","7,631.58",901.48M,0.50%
"May 09, 2018","7,662.52","7,565.75","7,662.52","7,565.75",918.68M,1.28%
"May 08, 2018","7,565.75","7,567.14","7,598.51","7,550.44",896.88M,-0.02%
"May 04, 2018","7,567.14","7,502.69","7,570.22","7,502.69",886.34M,0.86%
